numMobiles	populationSize	mapoModelMaxEvaluations	injectedSolutionsFraction	avg	std	std_percent	time
20	12	4000	100	709,878	35,36	4,98	53,595
20	4	8000	100	709,239	28,08	3,96	102,574
20	14	10000	100	703,488	25,62	3,64	118,873
20	6	14000	100	712,201	33,04	4,64	170,314
20	16	16000	100	696,195	18,90	2,72	178,726
20	8	20000	100	707,476	28,50	4,03	235,639
25	18	1562	100	728,528	49,78	6,83	28,672
25	10	4688	100	725,518	54,17	7,47	85,343
25	20	6250	100	716,401	41,70	5,82	111,516
25	12	12500	100	714,371	37,73	5,28	218,109
25	4	18750	100	725,103	28,41	3,92	356,181
25	14	21875	100	712,436	31,65	4,44	389,489
25	6	28125	100	716,845	31,26	4,36	495,479
25	16	31250	100	715,874	37,30	5,21	442,025
